itemid,datasource,genre,subgenre,orig_lang,split,10fold_split
fr_en_batch_30_item_08,europarl-fr-en-ep-00-03-14,europarl,,French,train,3
fr_en_batch_30_item_09,europarl-fr-en-ep-00-03-14,europarl,,French,train,2
fr_en_batch_30_item_10,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_30_item_11,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_30_item_12,europarl-fr-en-ep-00-03-14,europarl,,French,train,5
fr_en_batch_30_item_13,europarl-fr-en-ep-00-03-14,europarl,,French,train,3
fr_en_batch_30_item_14,europarl-fr-en-ep-00-03-14,europarl,,French,train,8
fr_en_batch_30_item_15,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_30_item_16,europarl-fr-en-ep-00-03-14,europarl,,French,train,9
fr_en_batch_30_item_17,europarl-fr-en-ep-00-03-14,europarl,,French,train,0
fr_en_batch_30_item_18,europarl-fr-en-ep-00-03-14,europarl,,French,train,5
fr_en_batch_30_item_19,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_30_item_20,europarl-fr-en-ep-00-03-14,europarl,,French,train,5
fr_en_batch_31_item_01,europarl-fr-en-ep-00-03-14,europarl,,French,train,5
fr_en_batch_31_item_02,europarl-fr-en-ep-00-03-14,europarl,,French,train,7
fr_en_batch_31_item_03,europarl-fr-en-ep-00-03-14,europarl,,French,train,9
fr_en_batch_31_item_04,europarl-fr-en-ep-00-03-14,europarl,,French,dev,3
fr_en_batch_31_item_05,europarl-fr-en-ep-00-03-14,europarl,,French,test,7
fr_en_batch_31_item_06,europarl-fr-en-ep-00-03-14,europarl,,French,train,0
fr_en_batch_31_item_07,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_31_item_08,europarl-fr-en-ep-00-03-14,europarl,,French,train,4
fr_en_batch_31_item_09,europarl-fr-en-ep-00-03-14,europarl,,French,train,7
fr_en_batch_31_item_10,europarl-fr-en-ep-00-03-14,europarl,,French,train,8
fr_en_batch_31_item_11,europarl-fr-en-ep-00-03-14,europarl,,French,train,2
fr_en_batch_31_item_12,europarl-fr-en-ep-00-03-14,europarl,,French,train,9
fr_en_batch_31_item_13,europarl-fr-en-ep-00-03-14,europarl,,French,train,1
fr_en_batch_31_item_14,europarl-fr-en-ep-00-03-14,europarl,,French,train,2
fr_en_batch_31_item_15,europarl-fr-en-ep-00-03-14,europarl,,French,train,5
fr_en_batch_31_item_16,europarl-fr-en-ep-00-03-14,europarl,,French,train,7
fr_en_batch_31_item_17,europarl-fr-en-ep-00-03-14,europarl,,French,train,3
fr_en_batch_31_item_18,europarl-fr-en-ep-00-03-14,europarl,,French,train,4
fr_en_batch_31_item_19,europarl-fr-en-ep-00-03-14,europarl,,French,dev,9
fr_en_batch_31_item_20,europarl-fr-en-ep-00-03-14,europarl,,French,train,3
fr_en_batch_32_item_01,europarl-fr-en-ep-00-03-14,europarl,,French,train,6
fr_en_batch_32_item_02,europarl-fr-en-ep-00-03-14,europarl,,French,train,1
fr_en_batch_32_item_03,europarl-fr-en-ep-00-03-14,europarl,,French,train,2
fr_en_batch_32_item_04,europarl-fr-en-ep-00-03-14,europarl,,French,test,8
fr_en_batch_32_item_05,europarl-fr-en-ep-00-03-14,europarl,,French,dev,4
fr_en_batch_32_item_06,europarl-fr-en-ep-00-03-14,europarl,,French,train,9
fr_en_batch_32_item_07,europarl-fr-en-ep-00-03-14,europarl,,French,train,7
fr_en_batch_32_item_08,europarl-fr-en-ep-00-03-14,europarl,,French,test,1
fr_en_batch_32_item_09,europarl-fr-en-ep-00-03-14,europarl,,French,train,4
fr_en_batch_32_item_10,europarl-fr-en-ep-00-03-14,europarl,,French,train,8
fr_en_batch_32_item_11,europarl-fr-en-ep-00-03-14,europarl,,French,train,1
fr_en_batch_32_item_12,europarl-fr-en-ep-00-03-15,europarl,,French,train,7
fr_en_batch_32_item_13,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_32_item_14,europarl-fr-en-ep-00-03-15,europarl,,French,test,5
fr_en_batch_32_item_15,europarl-fr-en-ep-00-03-15,europarl,,French,dev,3
fr_en_batch_32_item_16,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_32_item_17,europarl-fr-en-ep-00-03-15,europarl,,French,train,2
fr_en_batch_32_item_18,europarl-fr-en-ep-00-03-15,europarl,,French,train,3
fr_en_batch_32_item_19,europarl-fr-en-ep-00-03-15,europarl,,French,dev,8
fr_en_batch_32_item_20,europarl-fr-en-ep-00-03-15,europarl,,French,test,4
fr_en_batch_33_item_01,europarl-fr-en-ep-00-03-15,europarl,,French,train,6
fr_en_batch_33_item_02,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
fr_en_batch_33_item_03,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_33_item_04,europarl-fr-en-ep-00-03-15,europarl,,French,train,6
fr_en_batch_33_item_05,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_33_item_06,europarl-fr-en-ep-00-03-15,europarl,,French,test,9
fr_en_batch_33_item_07,europarl-fr-en-ep-00-03-15,europarl,,French,dev,7
fr_en_batch_33_item_08,europarl-fr-en-ep-00-03-15,europarl,,French,train,3
fr_en_batch_33_item_09,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_33_item_10,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
fr_en_batch_33_item_11,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_33_item_12,europarl-fr-en-ep-00-03-15,europarl,,French,train,6
fr_en_batch_33_item_13,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_33_item_14,europarl-fr-en-ep-00-03-15,europarl,,French,test,4
fr_en_batch_33_item_15,europarl-fr-en-ep-00-03-15,europarl,,French,dev,9
fr_en_batch_33_item_16,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_33_item_17,europarl-fr-en-ep-00-03-15,europarl,,French,train,3
fr_en_batch_33_item_18,europarl-fr-en-ep-00-03-15,europarl,,French,train,2
fr_en_batch_33_item_19,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
fr_en_batch_33_item_20,europarl-fr-en-ep-00-03-15,europarl,,French,train,7
fr_en_batch_34_item_01,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_34_item_02,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
fr_en_batch_34_item_03,europarl-fr-en-ep-00-03-15,europarl,,French,train,3
fr_en_batch_34_item_04,europarl-fr-en-ep-00-03-15,europarl,,French,train,9
fr_en_batch_34_item_05,europarl-fr-en-ep-00-03-15,europarl,,French,dev,3
fr_en_batch_34_item_06,europarl-fr-en-ep-00-03-15,europarl,,French,test,0
fr_en_batch_34_item_07,europarl-fr-en-ep-00-03-15,europarl,,French,train,6
fr_en_batch_34_item_08,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_34_item_09,europarl-fr-en-ep-00-03-15,europarl,,French,train,9
fr_en_batch_34_item_10,europarl-fr-en-ep-00-03-15,europarl,,French,train,2
fr_en_batch_34_item_11,europarl-fr-en-ep-00-03-15,europarl,,French,train,7
fr_en_batch_34_item_12,europarl-fr-en-ep-00-03-15,europarl,,French,train,7
fr_en_batch_34_item_13,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_34_item_14,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_34_item_15,europarl-fr-en-ep-00-03-15,europarl,,French,test,1
fr_en_batch_34_item_16,europarl-fr-en-ep-00-03-15,europarl,,French,dev,4
fr_en_batch_34_item_17,europarl-fr-en-ep-00-03-15,europarl,,French,train,2
fr_en_batch_34_item_18,europarl-fr-en-ep-00-03-15,europarl,,French,dev,8
fr_en_batch_34_item_19,europarl-fr-en-ep-00-03-15,europarl,,French,test,0
fr_en_batch_34_item_20,europarl-fr-en-ep-00-03-15,europarl,,French,train,4
fr_en_batch_35_item_01,europarl-fr-en-ep-00-03-15,europarl,,French,train,6
fr_en_batch_35_item_02,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_35_item_03,europarl-fr-en-ep-00-03-15,europarl,,French,dev,0
fr_en_batch_35_item_04,europarl-fr-en-ep-00-03-15,europarl,,French,test,3
fr_en_batch_35_item_05,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_35_item_06,europarl-fr-en-ep-00-03-15,europarl,,French,dev,1
fr_en_batch_35_item_07,europarl-fr-en-ep-00-03-15,europarl,,French,test,6
fr_en_batch_35_item_08,europarl-fr-en-ep-00-03-15,europarl,,French,train,4
fr_en_batch_35_item_09,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
fr_en_batch_35_item_10,europarl-fr-en-ep-00-03-15,europarl,,French,test,2
fr_en_batch_35_item_11,europarl-fr-en-ep-00-03-15,europarl,,French,dev,7
fr_en_batch_35_item_12,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_35_item_13,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_35_item_14,europarl-fr-en-ep-00-03-15,europarl,,French,train,9
fr_en_batch_35_item_15,europarl-fr-en-ep-00-03-15,europarl,,French,train,0
fr_en_batch_35_item_16,europarl-fr-en-ep-00-03-15,europarl,,French,train,5
fr_en_batch_35_item_17,europarl-fr-en-ep-00-03-15,europarl,,French,dev,8
fr_en_batch_35_item_18,europarl-fr-en-ep-00-03-15,europarl,,French,test,0
fr_en_batch_35_item_19,europarl-fr-en-ep-00-03-15,europarl,,French,train,1
fr_en_batch_35_item_20,europarl-fr-en-ep-00-03-15,europarl,,French,train,8
original_en_batch_01_item_01,europarl-original-en-ep-00-01-17.txt,europarl,,English,train,7
original_en_batch_01_item_02,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,4
original_en_batch_01_item_03,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,4
original_en_batch_01_item_04,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,0
original_en_batch_01_item_05,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,1
original_en_batch_01_item_06,europarl-original-en-ep-00-01-17.txt,europarl,,English,train,2
original_en_batch_01_item_07,europarl-original-en-ep-00-01-17.txt,europarl,,English,train,8
original_en_batch_01_item_08,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,3
original_en_batch_01_item_09,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,6
original_en_batch_01_item_10,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,7
original_en_batch_01_item_11,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,6
original_en_batch_01_item_12,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,5
original_en_batch_01_item_13,europarl-original-en-ep-00-01-17.txt,europarl,,unknown,train,3
original_en_batch_01_item_14,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,1
original_en_batch_01_item_15,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_01_item_16,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,4
original_en_batch_01_item_17,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,3
original_en_batch_01_item_18,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,6
original_en_batch_01_item_19,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,6
original_en_batch_01_item_20,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,9
original_en_batch_02_item_01,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,6
original_en_batch_02_item_02,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,0
original_en_batch_02_item_03,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_02_item_04,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,0
original_en_batch_02_item_05,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,8
original_en_batch_02_item_06,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,2
original_en_batch_02_item_07,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,2
original_en_batch_02_item_08,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,8
original_en_batch_02_item_09,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,0
original_en_batch_02_item_10,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_02_item_11,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,8
original_en_batch_02_item_12,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,6
original_en_batch_02_item_13,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,0
original_en_batch_02_item_14,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,5
original_en_batch_02_item_15,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_02_item_16,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,4
original_en_batch_02_item_17,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_02_item_18,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_02_item_19,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,dev,4
original_en_batch_02_item_20,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,test,9
original_en_batch_03_item_01,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_03_item_02,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,3
original_en_batch_03_item_03,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,1
original_en_batch_03_item_04,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,6
original_en_batch_03_item_05,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,3
original_en_batch_03_item_06,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,6
original_en_batch_03_item_07,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,8
original_en_batch_03_item_08,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,5
original_en_batch_03_item_09,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_03_item_10,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,3
original_en_batch_03_item_11,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_03_item_12,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,5
original_en_batch_03_item_13,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_03_item_14,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_03_item_15,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,4
original_en_batch_03_item_16,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_03_item_17,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,1
original_en_batch_03_item_18,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,4
original_en_batch_03_item_19,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_03_item_20,europarl-original-en-ep-00-01-18.txt,europarl,,English,test,0
original_en_batch_04_item_01,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,5
original_en_batch_04_item_02,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,4
original_en_batch_04_item_03,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,6
original_en_batch_04_item_04,europarl-original-en-ep-00-01-18.txt,europarl,,English,dev,9
original_en_batch_04_item_05,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,2
original_en_batch_04_item_06,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,6
original_en_batch_04_item_07,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,4
original_en_batch_04_item_08,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,0
original_en_batch_04_item_09,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_04_item_10,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,3
original_en_batch_04_item_11,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,1
original_en_batch_04_item_12,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,4
original_en_batch_04_item_13,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_04_item_14,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,0
original_en_batch_04_item_15,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,2
original_en_batch_04_item_16,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,1
original_en_batch_04_item_17,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,6
original_en_batch_04_item_18,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,4
original_en_batch_04_item_19,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_04_item_20,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,0
original_en_batch_05_item_01,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,5
original_en_batch_05_item_02,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,9
original_en_batch_05_item_03,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,1
original_en_batch_05_item_04,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,7
original_en_batch_05_item_05,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,test,4
original_en_batch_05_item_06,europarl-original-en-ep-00-01-18.txt,europarl,,English,dev,8
original_en_batch_05_item_07,europarl-original-en-ep-00-01-18.txt,europarl,,unknown,train,8
original_en_batch_05_item_08,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,3
original_en_batch_05_item_09,europarl-original-en-ep-00-01-18.txt,europarl,,English,train,7
original_en_batch_05_item_10,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,7
original_en_batch_05_item_11,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,0
original_en_batch_05_item_12,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,4
original_en_batch_05_item_13,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,3
original_en_batch_05_item_14,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,5
original_en_batch_05_item_15,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,6
original_en_batch_05_item_16,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,0
original_en_batch_05_item_17,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,2
original_en_batch_05_item_18,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,4
original_en_batch_05_item_19,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,8
original_en_batch_05_item_20,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,5
original_en_batch_06_item_01,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,9
original_en_batch_06_item_02,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,8
original_en_batch_06_item_03,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,3
original_en_batch_06_item_04,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,7
original_en_batch_06_item_05,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,9
original_en_batch_06_item_06,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,2
original_en_batch_06_item_07,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,3
original_en_batch_06_item_08,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,6
original_en_batch_06_item_09,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,4
original_en_batch_06_item_10,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,2
original_en_batch_06_item_11,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,2
original_en_batch_06_item_12,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,8
original_en_batch_06_item_13,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,6
original_en_batch_06_item_14,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,0
original_en_batch_06_item_15,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,9
original_en_batch_06_item_16,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,1
original_en_batch_06_item_17,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,4
original_en_batch_06_item_18,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,0
original_en_batch_06_item_19,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,6
original_en_batch_06_item_20,europarl-original-en-ep-00-01-19.txt,europarl,,English,test,3
original_en_batch_07_item_01,europarl-original-en-ep-00-01-19.txt,europarl,,unknown,test,8
original_en_batch_07_item_02,europarl-original-en-ep-00-01-21.txt,europarl,,unknown,train,6
original_en_batch_07_item_03,europarl-original-en-ep-00-01-21.txt,europarl,,unknown,train,5
original_en_batch_07_item_04,europarl-original-en-ep-00-01-21.txt,europarl,,unknown,train,9
original_en_batch_07_item_05,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,3
original_en_batch_07_item_06,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,6
original_en_batch_07_item_07,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,2
original_en_batch_07_item_08,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,8
original_en_batch_07_item_09,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,1
original_en_batch_07_item_10,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,8
original_en_batch_07_item_11,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,2
original_en_batch_07_item_12,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,9
original_en_batch_07_item_13,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,3
original_en_batch_07_item_14,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,0
original_en_batch_07_item_15,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,4
original_en_batch_07_item_16,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,6
original_en_batch_07_item_17,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,7
original_en_batch_07_item_18,europarl-original-en-ep-00-02-02.txt,europarl,,English,test,2
original_en_batch_07_item_19,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,1
original_en_batch_07_item_20,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,5
original_en_batch_08_item_01,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,6
original_en_batch_08_item_02,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,2
original_en_batch_08_item_03,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,7
original_en_batch_08_item_04,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,4
original_en_batch_08_item_05,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,8
original_en_batch_08_item_06,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,1
original_en_batch_08_item_07,europarl-original-en-ep-00-02-02.txt,europarl,,unknown,test,5
original_en_batch_08_item_08,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,6
original_en_batch_08_item_09,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,9
original_en_batch_08_item_10,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,3
original_en_batch_08_item_11,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,7
original_en_batch_08_item_12,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,5
original_en_batch_08_item_13,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,7
original_en_batch_08_item_14,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,2
original_en_batch_08_item_15,europarl-original-en-ep-00-02-03.txt,europarl,,English,train,7
original_en_batch_08_item_16,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,8
original_en_batch_08_item_17,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,2
original_en_batch_08_item_18,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,3
original_en_batch_08_item_19,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,0
original_en_batch_08_item_20,europarl-original-en-ep-00-02-03.txt,europarl,,unknown,train,6
original_en_batch_09_item_01,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,7
original_en_batch_09_item_02,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,6
original_en_batch_09_item_03,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,9
original_en_batch_09_item_04,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,1
original_en_batch_09_item_05,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,2
original_en_batch_09_item_06,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,3
original_en_batch_09_item_07,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,7
original_en_batch_09_item_08,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,2
original_en_batch_09_item_09,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,0
original_en_batch_09_item_10,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,test,5
original_en_batch_09_item_11,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,dev,4
original_en_batch_09_item_12,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,8
original_en_batch_09_item_13,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,9
original_en_batch_09_item_14,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,2
original_en_batch_09_item_15,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,8
original_en_batch_09_item_16,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,0
original_en_batch_09_item_17,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,7
original_en_batch_09_item_18,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,0
original_en_batch_09_item_19,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,1
original_en_batch_09_item_20,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,0
original_en_batch_10_item_01,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,4
original_en_batch_10_item_02,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,1
original_en_batch_10_item_03,europarl-original-en-ep-00-02-14.txt,europarl,,unknown,train,5
original_en_batch_10_item_04,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,8
original_en_batch_10_item_05,europarl-original-en-ep-00-02-14.txt,europarl,,English,train,4
original_en_batch_10_item_06,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_10_item_07,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_10_item_08,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_10_item_09,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,7
original_en_batch_10_item_10,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,5
original_en_batch_10_item_11,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
original_en_batch_10_item_12,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,0
original_en_batch_10_item_13,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,dev,5
original_en_batch_10_item_14,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,test,1
original_en_batch_10_item_15,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,6
original_en_batch_10_item_16,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,1
original_en_batch_10_item_17,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,3
original_en_batch_10_item_18,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,0
original_en_batch_10_item_19,europarl-original-en-ep-00-02-15.txt,europarl,,English,train,6
original_en_batch_10_item_20,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,9
original_en_batch_11_item_01,europarl-original-en-ep-00-02-15.txt,europarl,,unknown,train,4
