Relation,Genre,Datasource,Itemid,SemClass,Arg1_RawText,Arg2_RawText
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_04_item_19,result,"Only someone at play willfully destroys. I never played, I worked on my drum, and as far as my voice was concerned, it was used, at least initially, only in self- defense. It was solely my desire to keep working on my drum that led me to use my vocal cords so single- mindedly.","If with the same tones and techniques I could have cut up the boring, intricately embroidered tablecloths that sprang from Gretchen Schemer's fantasia of patterns, or stripped the piano's gloomy varnish, I would gladly have left all glassware intact and soundly ringing. But tablecloths and varnish remained impervious to my voice. I could neither obliterate the wallpaper's pattern by incessant screaming, nor by rubbing together two long drawn- out tones with stone- age patience, allowing them to swell and ebb, produce sufficient heat to generate the spark I would have needed to set the tinder- dry curtains of our living room windows, seasoned with tobacco smoke, ablaze in decorative flames. I never sang the leg off a chair Matzerath or Alexander Scheffler was sitting in."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_04_item_20,arg1-as-denier,"But tablecloths and varnish remained impervious to my voice. I could neither obliterate the wallpaper's pattern by incessant screaming, nor by rubbing together two long drawn- out tones with stone- age patience, allowing them to swell and ebb, produce sufficient heat to generate the spark I would have needed to set the tinder- dry curtains of our living room windows, seasoned with tobacco smoke, ablaze in decorative flames. I never sang the leg off a chair Matzerath or Alexander Scheffler was sitting in.","I would gladly have defended myself in more harmless and less miraculous ways, but nothing harmless would serve; glass alone heeded me, and had to pay the price. I made my first successful presentation of this sort shortly after my third birthday."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_05_item_01,arg2-as-detail,"I would gladly have defended myself in more harmless and less miraculous ways, but nothing harmless would serve; glass alone heeded me, and had to pay the price. I made my first successful presentation of this sort shortly after my third birthday.","I 'd had my drum a good four weeks, and during that time, diligent as I was, had worn it out. True, the top and bottom were still joined by the cylinder of red and white flames, but the hole in the top that called the tune could no longer be ignored; and since I spurned the bottom, the hole grew bigger and bigger, frayed, and left sharp, jagged edges; tiny scraps of pounded tin splintered off and fell inside the drum, rattling about angrily at every stroke, while specks of white lacquer that could no longer endure life on my martyred drum glittered all over the living room rug and on the reddish brown planks of the bedroom floor."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_05_item_02,result,"It was feared I would cut myself on the treacherously sharp edges of the tin. Matzerath in particular, who had become exceedingly cautious since my fall down the cellar stairs, urged me to be careful while playing the drum.","Since my arteries were always in extremely violent motion near the jagged edge of the crater, I must admit that Matzerath's fears, though exaggerated, were not entirely unfounded. A new drum would have removed all danger, of course, but that was far from their minds; instead they planned to take away the one I had, the good old drum that had fallen with me, gone to the hospital and been released with me, gone up stairs and down with me, paced cobblestones and sidewalks with me through "" Pickled herring, one, two, three,""past "" I see something you don't see,""past "" Better start running, the Black Cook's coming,""they planned to take that drum away from me and not replace it. A stupid piece of chocolate was offered as bait."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_05_item_03,arg2-as-detail,"A new drum would have removed all danger, of course, but that was far from their minds; instead they planned to take away the one I had, the good old drum that had fallen with me, gone to the hospital and been released with me, gone up stairs and down with me, paced cobblestones and sidewalks with me through "" Pickled herring, one, two, three,""past "" I see something you don't see,""past "" Better start running, the Black Cook's coming,""they planned to take that drum away from me and not replace it. A stupid piece of chocolate was offered as bait.","Mama held it out, pursing her lips. It was Matzerath who reached for my crippled drum with a show of severity."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_24,The_Tin_Drum_DE_EN_batch_05_item_04,conjunction,"A stupid piece of chocolate was offered as bait. Mama held it out, pursing her lips.",It was Matzerath who reached for my crippled drum with a show of severity. I clung to the wreck.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_25,The_Tin_Drum_DE_EN_batch_05_item_05,arg2-as-detail,"Be that as it may : to the extent that grownups can be creative, and with diligence, ambition, and a little luck actually are, they become creatures of their own epoch- making inventions the moment they create them. But the clock remains nothing without the grownup.","He winds it, sets it forward or back, takes it to the clockmaker to be checked, cleaned, and if necessary repaired. Like the cry of the cuckoo that fades too soon, like overturned saltcellars, spiders in the morning, black cats from the left, the uncle's portrait that falls from the wall when the hook pulls from the plaster, just as with mirrors, grownups see more behind and in clocks than clocks can possibly signify."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_25,The_Tin_Drum_DE_EN_batch_05_item_06,conjunction,"As might be expected, Mama was perched with disheveled blouse on Jan Bronski's lap. The sight of the short- legged baker Alexander Scheffler almost disappearing into the Greffian realm was unsavory.","Matzerath licked at Gretchen Schemer's gold and equine teeth. Only Hedwig Bronski sat alone, her bovine eyes pious in the candlelight, holding her hands in her lap, near but not too near the greengrocer Greff, who hadn't been drinking, but still sang, sang sweetly, wistfully, with drawn- out melancholy, sang urging Hedwig Bronski to join in his song."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_25,The_Tin_Drum_DE_EN_batch_05_item_07,contrast,The sight of the short- legged baker Alexander Scheffler almost disappearing into the Greffian realm was unsavory. Matzerath licked at Gretchen Schemer's gold and equine teeth.,"Only Hedwig Bronski sat alone, her bovine eyes pious in the candlelight, holding her hands in her lap, near but not too near the greengrocer Greff, who hadn't been drinking, but still sang, sang sweetly, wistfully, with drawn- out melancholy, sang urging Hedwig Bronski to join in his song. They sang a scout duet in which, according to the lyrics, a certain Rübezahl haunts the mountains of Bohemia."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_26,The_Tin_Drum_DE_EN_batch_05_item_08,reason,"Gently drumming, I countered the fists thumping cards above me, gave myself over to the course of the game, and declared skat in just short of an hour : Jan Bronski lost. He had good cards, but still lost.","No wonder, since he paid so little attention. Had other things on his mind than diamonds without two."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_09,precedence,"Today, in the mental institution, when his voice can't even budge a toothbrush glass, when doctors of Hollatz's type are constantly coming in and out, administering so- called Rorschach tests, association tests, tests of all kinds, trying to find some high- sounding name to justify his forced confinement, today, Oskar likes to think back on the archaic early days of his voice. In that first period he sangshattered items composed of quartz sand only when necessary, but then quite thoroughly, whereas later on, during the heyday and decadence of his art, he plied his talents under no external pressure at all.","Succumbing to the mannerism of a late period, a devotee of I'art pour I'art, out of pure playfulness, Oskar sang glass back to its original structure, and grew older as he did so. The Schedule"
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_10,conjunction,"In that first period he sangshattered items composed of quartz sand only when necessary, but then quite thoroughly, whereas later on, during the heyday and decadence of his art, he plied his talents under no external pressure at all. Succumbing to the mannerism of a late period, a devotee of I'art pour I'art, out of pure playfulness, Oskar sang glass back to its original structure, and grew older as he did so.","The Schedule Klepp kills time by the hour drafting hourly schedules. The fact that he wolfs down blood sausage and warmed- up lentils while drafting them confirms my thesis, simply stated : Dreamers are gluttons."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_11,arg2-as-detail,"Succumbing to the mannerism of a late period, a devotee of I'art pour I'art, out of pure playfulness, Oskar sang glass back to its original structure, and grew older as he did so. The Schedule Klepp kills time by the hour drafting hourly schedules.","The fact that he wolfs down blood sausage and warmed- up lentils while drafting them confirms my thesis, simply stated : Dreamers are gluttons. The fact that Klepp works fairly hard filling in the columns supports my other thesis : Only true lazybones invent laborsaving devices."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_12,arg2-as-detail,Had I told him how Oskar was introduced to his first schedule? It began innocently enough with Auntie Kauer's kindergarten.,"Hedwig Bronski picked me up every morning, took me, along with her Stephan, to Auntie Kauer on Posadowskiweg, where we were forced to play ad nauseam with six to ten kids, a few of whom were always sick. Fortunately my drum counted as a toy, no building blocks were forced upon me, and a rocking horse was only shoved under me when an equestrian drummer with paper helmet was required."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_13,conjunction,"Hedwig Bronski picked me up every morning, took me, along with her Stephan, to Auntie Kauer on Posadowskiweg, where we were forced to play ad nauseam with six to ten kids, a few of whom were always sick. Fortunately my drum counted as a toy, no building blocks were forced upon me, and a rocking horse was only shoved under me when an equestrian drummer with paper helmet was required.","Auntie Kauer's black silk dress, buttoned a thousandfold, offered the score for my drum. I can safely say I dressed and undressed that skinny woman, all wrinkles, several times a day, buttoning and unbuttoning her with my drum, without ever thinking about her body."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_14,arg2-as-detail,"Our afternoon walks along avenues lined with chestnut trees to Jäschkentaler Forest, up the Erbsberg, past the Gutenberg Memorial, were so pleasantly boring, so silly and carefree, that even today I still wish I could go on those picture- book walks, holding Auntie Kauer's papery hand. Whether we were eight or twelve kids, we had to harness up.",This harness consisted of a pale blue knitted cord that served as a shaft. Attached in six places to the right and left of this shaft were woolen bridles for a total of twelve kids.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_15,conjunction,"Whether we were eight or twelve kids, we had to harness up. This harness consisted of a pale blue knitted cord that served as a shaft.",Attached in six places to the right and left of this shaft were woolen bridles for a total of twelve kids. Bells dangled at six- inch intervals.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_27,The_Tin_Drum_DE_EN_batch_05_item_16,conjunction,This harness consisted of a pale blue knitted cord that served as a shaft. Attached in six places to the right and left of this shaft were woolen bridles for a total of twelve kids.,"Bells dangled at six- inch intervals. Auntie Kauer held the reins, and we trotted klingalingalinging along in front of her, prattling, I sluggishly drumming, through autumnal suburban lanes."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_28,The_Tin_Drum_DE_EN_batch_05_item_17,conjunction,""" The Lord Jesus will reward you,""she promised, and rustled her silken dress. I was actually sorry that spring when, with his sixth birthday behind him, Oskar had to leave the buttonable and unbuttonable Fräulein Kauer, because of Stephan and along with him.","As always when politics come into play, there had been violence. We were on the Erbsberg, Auntie Kauer was removing our woolen harnesses, the new growth glistened, and the twigs were beginning to molt."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_28,The_Tin_Drum_DE_EN_batch_05_item_18,arg2-as-detail,"I was actually sorry that spring when, with his sixth birthday behind him, Oskar had to leave the buttonable and unbuttonable Fräulein Kauer, because of Stephan and along with him. As always when politics come into play, there had been violence.","We were on the Erbsberg, Auntie Kauer was removing our woolen harnesses, the new growth glistened, and the twigs were beginning to molt. Auntie Kauer was sitting on a moss- covered stone marker on the path that pointed in different directions for one- to two- hour hikes."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_28,The_Tin_Drum_DE_EN_batch_05_item_19,conjunction,"Hollatz declared that I was a healthy boy, albeit the size of a three- year- old, whose mental development, though I didn't talk very well yet, was in no way inferior to that of a five- or six- year- old. He also mentioned my thyroid gland.","Through the series of examinations, through all the tests I knew so well, I remained calm, indifferent or even positive, as long as no one tried to take away my drum. The destruction of Hollatz's collection of snakes, toads, and embryos was still present in the minds of all who examined and tested me, inspiring respect and fear."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_29,The_Tin_Drum_DE_EN_batch_05_item_20,conjunction,"It was as if they were on a pilgrimage to a market where they planned to put their first- and second- born children up for sale. Even in the entrance hall that school smell, described often enough, and more intimate than any known perfume in the world.","On the flagstones of the hall stood four or five randomly placed granite basins out of whose depths water bubbled up simultaneously. With children, including some of my own age, crowding about them, they reminded me of my uncle Vinzent's sow in Bissau, who sometimes flung herself on her side and endured the similarly brutal and thirsty assault of her piglets."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_29,The_Tin_Drum_DE_EN_batch_06_item_01,arg1-as-denier,"With children, including some of my own age, crowding about them, they reminded me of my uncle Vinzent's sow in Bissau, who sometimes flung herself on her side and endured the similarly brutal and thirsty assault of her piglets. The boys bent over the steadily collapsing towers of water in the basins, let their hair fall forward, and allowed the streams of water to poke about in their open mouths.","I don't know if they were playing or drinking. Sometimes two boys would straighten up almost simultaneously with inflated cheeks and spray each other loudly in the face with mouth- warmed water, mixed, you may be sure, with saliva and breadcrumbs."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_29,The_Tin_Drum_DE_EN_batch_06_item_02,conjunction,"For my own part, upon entering the hall I had thoughtlessly cast a glance into the adjoining open gymnasium on the left, and, having spotted the leather pommel horse, the climbing poles and climbing rope, the terrifying horizontal bar, crying out as always for a giant swing, felt a very real thirst I couldn't suppress, and would gladly have taken a drink of water like all the other boys. But I found it impossible to ask Mama, who was holding me by the hand, to lift Oskar, the toddler, over such a basin.","Even if I stood on my drum, the fountain would remain out of reach. When, however, with a little jump I took a quick look over the edge of one of these basins and saw the greasy breadcrumbs nearly blocking the drain, and the nasty swill left standing in the bowl, the thirst I had stored up in my mind, and in my body as well, left me, as I wandered aimlessly past equipment in the desert wastes of the gymnasium."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_29,The_Tin_Drum_DE_EN_batch_06_item_03,conjunction,"When, however, with a little jump I took a quick look over the edge of one of these basins and saw the greasy breadcrumbs nearly blocking the drain, and the nasty swill left standing in the bowl, the thirst I had stored up in my mind, and in my body as well, left me, as I wandered aimlessly past equipment in the desert wastes of the gymnasium. Mama led me up monumental steps hewn for giants, through echoing corridors, into a room with a small plaque above the door bearing the inscription I- A. The room was full of boys my own age.","The mothers of the boys pressed against the wall opposite the front windows and towering above me, held in their arms the large, brightly colored paper cones covered at the top with tissue paper which were traditional on the first day of school. Mama too was carrying a paper cone."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_04,arg2-as-denier,"But farther back, where the rabble was ever cruder and more freckled, the desks were even higher. I made do alone and sat quietly, having no reason to worry.","Mama, who still seemed embarrassed, ducked in among the other mothers. She was probably ashamed to face her peers, owing to my so- called backward state."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_05,reason,"I made do alone and sat quietly, having no reason to worry. Mama, who still seemed embarrassed, ducked in among the other mothers.","She was probably ashamed to face her peers, owing to my so- called backward state. They acted as if they had some reason to be proud of their own little louts, who had grown far too quickly for my taste."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_06,arg2-as-denier,"I couldn't look out the window at Fröbel Meadow, since the height of the windowsill was no better suited to me than the height of the school bench. But I would have liked to look over at Fröbel Meadow, where I knew that Boy Scouts were pitching tents under Greff's leadership, playing at lansquenets, and, as befitted Boy Scouts, doing good deeds.",Not that I would have participated in this inflated glorification of camp life. Only the figure of Greff in short trousers interested me.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_07,contrast,"But I would have liked to look over at Fröbel Meadow, where I knew that Boy Scouts were pitching tents under Greff's leadership, playing at lansquenets, and, as befitted Boy Scouts, doing good deeds. Not that I would have participated in this inflated glorification of camp life.","Only the figure of Greff in short trousers interested me. His love of slim, if somewhat pale, wide- eyed boys was so great that he had clothed it in the uniform of the founder of the Boy Scouts, Baden- Powell."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_08,arg2-as-detail,"His love of slim, if somewhat pale, wide- eyed boys was so great that he had clothed it in the uniform of the founder of the Boy Scouts, Baden- Powell. Denied a worthwhile view by the insidious architecture, I simply stared at the sky and found pleasure in that.","One new cloud after another emigrated from northwest to southeast, as if that direction had something special to offer. I wedged my drum, though it had not spent one drumbeat thinking about emigration, between my knees and the desk drawer."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_09,conjunction,"One new cloud after another emigrated from northwest to southeast, as if that direction had something special to offer. I wedged my drum, though it had not spent one drumbeat thinking about emigration, between my knees and the desk drawer.","The backrest protected the back of Oskar's head. Behind me my so- called schoolmates cackled, roared, laughed, wept, and raged."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_30,The_Tin_Drum_DE_EN_batch_06_item_10,arg2-as-denier,"Fräulein Spollenhauer wore an angularly tailored suit that gave her a dry, mannish look. This impression was reinforced by a stiff, tight collar that looked washable to me, which furrowed her neck and closed about her Adam's apple. She had scarcely entered the classroom in her flat walking shoes when, in an attempt to make herself immediately popular, she asked, "" Now, dear children, how about singing a little song?"" She received a roar in answer that she must have taken for a positive response, for she set out in a prim, high- pitched voice on the spring song "" In the Merry Month of May,""though we were in mid- April.","She had barely signaled May when all hell broke loose. Without waiting for a sign to start, without knowing the lyrics, without the slightest feeling for the simple rhythm of this ditty, the pack behind me began to loosen the plaster from the walls with their yowling."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_32,The_Tin_Drum_DE_EN_batch_06_item_11,arg2-as-detail,"Ten times she bared again at me the shortest- hacked of fingernails and tried ten times to grab my drum. Before she had so much as touched it, I unleashed my glass- slaying scream, deleting the upper panes from the three oversize windows of the classroom.",The middle panes fell victim to my second scream. A mild spring breeze flowed freely into the classroom.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_32,The_Tin_Drum_DE_EN_batch_06_item_12,result,"Before she had so much as touched it, I unleashed my glass- slaying scream, deleting the upper panes from the three oversize windows of the classroom. The middle panes fell victim to my second scream.","A mild spring breeze flowed freely into the classroom. Obliterating the lower panes with a third scream was basically superfluous, purely a matter of high spirits, for Spollenhauer had pulled in her claws when the upper and middle panes failed."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_33,The_Tin_Drum_DE_EN_batch_06_item_13,conjunction,Breadcrumbs in bubbling granite basins. In the open gymnasium boys trembled beneath the horizontal bar.,Mama was still clutching her sheet of paper. Outside the portals of the Pestalozzi School I took it from her and converted the schedule into a meaningless paper ball.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_33,The_Tin_Drum_DE_EN_batch_06_item_14,precedence,"Outside the portals of the Pestalozzi School I took it from her and converted the schedule into a meaningless paper ball. But Oskar did allow the photographer, who was waiting between the columns at the entrance for the first graders with their paper cones and mothers, to take a picture of him with his own school cone, which, in spite of all the confusion, he had not lost.","The sun came out, classrooms buzzed above us. The photographer posed Oskar before a blackboard on which was written : My First Day at School. Rasputin and the ABCs"
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_33,The_Tin_Drum_DE_EN_batch_06_item_15,arg2-as-detail,"Sütterlin script crawled across the blackboard with spiky malevolence, its curves falsely padded, chalking the inscription that marked the beginning of a new stage in life. And in fact the Sütterlin script is well suited for items of marked importance, for succinctly striking statements, for slogans of the day. And there are certain documents that, though I admit I 've never seen them, I nonetheless envision in Sütterlin script.","I have in mind immunization certificates, sports records, and handwritten death sentences. Even back then, when I could see through the Sütterlin script but couldn't read it, the double loop of the Sütterlin M with which the inscription began, malicious and smelling of hemp, reminded me of the scaffold. Nevertheless I would have preferred to read it letter for letter and not just divine its sense darkly."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_33,The_Tin_Drum_DE_EN_batch_06_item_16,result,"Even back then, when I could see through the Sütterlin script but couldn't read it, the double loop of the Sütterlin M with which the inscription began, malicious and smelling of hemp, reminded me of the scaffold. Nevertheless I would have preferred to read it letter for letter and not just divine its sense darkly.","Let no one suppose that I spent my encounter with Fräulein Spollenhauer highhandedly singshattering glass and playing my drum in rebellious pro test because I had already mastered my ABCs. Oh no, I knew only too well that simply seeing through Sütterlin script was not enough, that I lacked the most elementary schoolboy knowledge."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_06_item_17,similarity,"Every reproach Mama heaped on Matzerath was true, as we well know, and yet the whole was false. But he accepted all the blame and sometimes even wept, softhearted as he was. Then Mama and Jan Bronski would have to comfort him, and spoke of me, Oskar, as a cross they had to bear, a fate they could not flee, a trial they faced but knew not why. No help was to be expected from these cross bearers, struck down by fate and plagued by trials.","Aunt Hedwig Bronski, who frequently took me to Steffenspark to play in the sandbox with her two- year- old Marga, was likewise ruled out as my teacher : she was good- natured enough but dumb as the sky was blue. I was also forced to abandon the thought of Dr. Hollatz's Sister Inge, who was neither sky- blue nor good- natured, for she was no mere office girl but an extremely bright and irreplaceable assistant, and so had no time for me."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_06_item_18,arg2-as-detail,"I conquered the hundred- plus steps of our four- story building several times a day, trying to drum up advice on every floor, smelled what nineteen lodgers were having for lunch, but knocked at no door, since I couldn't see old Heilandt, or the clockmaker Laubschad, and certainly not fat Frau Kater, or, much as I liked her, Mother Truczinski, as my future schoolteacher. Under the eaves lived a musician and trumpeter named Meyn.","Herr Meyn kept four cats and was permanently drunk. He played dance music at Zingler's Heights, and on Christmas Eve he and five fellow drunks would stamp through the snowy streets battling the harsh frost with carols."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_06_item_19,conjunction,Under the eaves lived a musician and trumpeter named Meyn. Herr Meyn kept four cats and was permanently drunk.,"He played dance music at Zingler's Heights, and on Christmas Eve he and five fellow drunks would stamp through the snowy streets battling the harsh frost with carols. I met him one day in the attic : he lay on his back in black trousers and his white Sunday shirt, rolling an empty bottle of Machandel gin with his bare feet and playing the trumpet beautifully."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_06_item_20,conjunction,"Herr Meyn kept four cats and was permanently drunk. He played dance music at Zingler's Heights, and on Christmas Eve he and five fellow drunks would stamp through the snowy streets battling the harsh frost with carols.","I met him one day in the attic : he lay on his back in black trousers and his white Sunday shirt, rolling an empty bottle of Machandel gin with his bare feet and playing the trumpet beautifully. Without lowering his trumpet, just shifting his eyes slightly to where I was standing behind him, he stole a glance at me and accepted me as his percussionist."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_07_item_01,precedence,"He played dance music at Zingler's Heights, and on Christmas Eve he and five fellow drunks would stamp through the snowy streets battling the harsh frost with carols. I met him one day in the attic : he lay on his back in black trousers and his white Sunday shirt, rolling an empty bottle of Machandel gin with his bare feet and playing the trumpet beautifully.","Without lowering his trumpet, just shifting his eyes slightly to where I was standing behind him, he stole a glance at me and accepted me as his percussionist. He valued my instrument as highly as he did his own."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_34,The_Tin_Drum_DE_EN_batch_07_item_02,reason,"I met him one day in the attic : he lay on his back in black trousers and his white Sunday shirt, rolling an empty bottle of Machandel gin with his bare feet and playing the trumpet beautifully. Without lowering his trumpet, just shifting his eyes slightly to where I was standing behind him, he stole a glance at me and accepted me as his percussionist.",He valued my instrument as highly as he did his own. Our duet drove his four cats out onto the roof and set the roof tiles gently vibrating.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_35,The_Tin_Drum_DE_EN_batch_07_item_03,result,"If Greff was alone, however, nervous, strict, and annoyed by disturbances, he was quite capable of springing up and issuing orders : "" Put that book down, Oskar. There's nothing in it for you. You 're too dumb and too little for that.",You 're going to ruin it. Cost me more than six gulden.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_35,The_Tin_Drum_DE_EN_batch_07_item_04,conjunction,"In the days that followed, nursing a slight envy, Oskar eyed the school knapsacks of boys his own age, from the sides of which sponges and little rags for wiping the slates fluttered self- importantly. Nevertheless he can't recall ever having thoughts like : You brought this on yourself, Oskar. You should have put on your school game face.",You shouldn't have ruined things permanently with Spollenhauer. Those urchins are getting ahead of you.
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_36,The_Tin_Drum_DE_EN_batch_07_item_05,conjunction,"hungered so for a baby, would so happily have crocheted, beaded, trimmed, and covered a little one with cross- stitch kisses. This is where I came in to learn my big and little ABCs.","I made sure no piece of china or souvenir was damaged. I left my glass- shattering voice at home, so to speak, and closed one eye when Gretchen felt we 'd had enough drumming for now and, baring her equine gold teeth in a smile, pulled the drum from my knees and laid it among the teddy bears."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_37,The_Tin_Drum_DE_EN_batch_07_item_06,arg2-as-instance,It was no easy task to learn to read while playing the simpleton. That turned out to be harder than pretending to wet the bed for years as a child.,"With bed- wetting all I had to do was demonstrate each morning a failing I could easily have dispensed with. But playing the simpleton meant hiding my rapid progress under a bushel, waging a constant struggle with a nascent intellectual pride."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_37,The_Tin_Drum_DE_EN_batch_07_item_07,result,"With bed- wetting all I had to do was demonstrate each morning a failing I could easily have dispensed with. But playing the simpleton meant hiding my rapid progress under a bushel, waging a constant struggle with a nascent intellectual pride.","If grownups wished to regard me as a bed wetter, I could accept it with an inner shrug, but that I had to present myself to them year in and year out as an ignoramus hurt both Oskar's feelings and those of his teacher. The moment I rescued the books from the baby clothes, Gretchen gave a cry of joy; she recognized her vocation as a teacher then and there."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_37,The_Tin_Drum_DE_EN_batch_07_item_08,conjunction,"But playing the simpleton meant hiding my rapid progress under a bushel, waging a constant struggle with a nascent intellectual pride. If grownups wished to regard me as a bed wetter, I could accept it with an inner shrug, but that I had to present myself to them year in and year out as an ignoramus hurt both Oskar's feelings and those of his teacher.","The moment I rescued the books from the baby clothes, Gretchen gave a cry of joy; she recognized her vocation as a teacher then and there. I managed to lure this childless woman from the wool in which she had become entangled and made her almost happy."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_37,The_Tin_Drum_DE_EN_batch_07_item_09,conjunction,"I learned quickly and steadily without thinking much about it. Within a year I felt at home in Petersburg, in the private chambers of the autocratic ruler of all Russians, in the nursery of the sickly Tsarevich, among conspirators and popes, and not least as an eyewitness to Rasputin's orgies.","There was a tone to all this that appealed to me, and it all revolved around a central figure. You could see it too in the contempo rary engravings scattered throughout the book, showing a bearded Rasputin with eyes of coal among women in black stockings and little else."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_38,The_Tin_Drum_DE_EN_batch_07_item_10,conjunction,"Beneath the invisible but still hairy hand of the Russian faith healer raised in blessing, she blossomed mightily in my presence and even swept her potted lime tree and cactuses along with her. If only Herr Scheffler had occasionally withdrawn his fingers from the flour back then and swapped the bakery rolls for another little roll.","Gretchen would gladly have been kneaded, rolled, brushed, and baked by him. Who knows what might have come out of the oven? No doubt a child eventually."
implicit ,novel,The_Tin_Drum_DE_EN_paragraph_38,The_Tin_Drum_DE_EN_batch_07_item_11,result,"She would jump up and go to the kitchen, return with the coffee grinder, clutch it like a lover, sing "" Dark Eyes""or "" Red Sarafan""with a melancholy passion as she coarse- ground the coffee, with Mama joining in, then take her dark eyes to the kitchen, put on the water, run down to the bakery while the water heated over the gas flame, select freshly baked and day- old pastries, often over Schemer's objections, set the little table with fancy flowered cups, a little pot of cream, a little sugar bowl and dessert forks, then strew pansies among them, pour the coffee, switch to airs from The Tsarevich, offer love tarts and honey almond cakes, "" A Soldier Stands on the Volga Shore,""Frankfurt coffee ring sprinkled with sliced almonds, "" Are There Many Angels Where You Are,""and meringue kisses with whipped cream, so sweet, so sweet; and as they chewed, having achieved the necessary distance, the conversation would come back to Rasputin, and now, following that brief pastry- sated interlude, they could honestly deplore the abysmal corruption of the Tsarist era. I ate far too many pastries in those years.","As can be seen in the photos, Oskar grew no taller, just got fatter and lost his figure. After those sugary sweet lessons on Kleinhammerweg I didn't know what else to do but hide behind the shop counter on Labesweg and, as soon as Matzerath was out of sight, tie a piece of dry bread on a string, dunk it in the small Norwegian barrel filled with pickled herring, and not pull it out till it was saturated to overflowing with brine. You can't imagine how effective an emetic this snack was after having overstuffed myself with pastries."
