instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_34_item_11	In what case	Contingency.Condition	ARG2-AS-COND	In what case _ are you perfectly correct in what you say about the provision of information by the Belgian authorities in respect of the dioxin issue	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_11	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ you are perfectly correct in what you say about the provision of information by the Belgian authorities in respect of the dioxin issue	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_11	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ you say about the provision of information by the Belgian authorities in respect of the dioxin issue.	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the provision of information by the Belgian authorities in respect of the dioxin issue	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_11	What is the reason	Contingency.Cause	REASON	What is the reason _ you are perfectly correct in what you say about the provision of information by the Belgian authorities in respect of the dioxin issue	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ how you are perfectly correct in what you say about the provision of information by the Belgian authorities in respect of the dioxin issue.	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent1
original_en_batch_34_item_12	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that there was quite a considerable delay	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that here was quite a considerable delay at that time	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it was a matter of concern to everybody	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What is the result of	Contingency.Cause	RESULT	What is the result of _ quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What is the reason	Contingency.Cause	RESULT	What is the reason _ it was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice	There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	sent2
original_en_batch_34_item_12	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that There was quite a considerable delay	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ was there quite a considerable delay at that time which was a matter of concern	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that There was quite a considerable delay at that time which was a matter of concern	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ There was quite a considerable delay at that time which was a matter of concern to everybody, not only the Commission, but obviously Parliament as well.	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent1
original_en_batch_34_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the proceedings instituted by the Commission against Belgium	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what does That litigation remain in place	It was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	sent2
original_en_batch_34_item_13	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that proceedings were instituted by the Commission against Belgium in the Court of Justice.	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that proceedings were instituted by the Commission against Belgium in the Court of Justice	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that proceedings were instituted by the Commission against Belgium in the Court of Justice.	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What is the result of	Contingency.Cause	RESULT	What is the result of _ the proceedings that were instituted by the Commission against Belgium in the Court of Justice	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it was of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_13	What is the result of	Contingency.Cause	RESULT	What is the result of _ it being of such concern to the Commission that proceedings were instituted by the Commission against Belgium in the Court of Justice.	That litigation remains in place, even though the other aspects of the particular problem that you raise have been resolved, because of the delay in reporting this particular matter to the relevant authorities and to the European Union.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ these tests will be carried out in every Member State, including Austria	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that these tests will be carried out in every Member State, including Austria.	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ these tests will be carried out in every Member State, including Austria.	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ tests will be carried out in every Member State	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose will these tests be carried out in every Member State, including Austria	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ these tests will be carried out in every Member State, including Austria	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason the fact that these tests will be carried out in every Member State	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ these tests will be carried out in every Member State	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ these tests will be carried out in every Member State, including Austria	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_16	What is the reason	Contingency.Cause	REASON	What is the reason _ that these tests will be carried out in every Member State, including Austria.	Only by carrying out these tests in all Member States can we have the kind of security that we believe is necessary.	sent1
original_en_batch_34_item_17	What is a case of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a case of _ the arguments that I have advanced to you this afternoon	You, Mr Whitehead, are particularly familiar with these.	sent1
original_en_batch_34_item_17	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is Mr Whitehead particularly familiar with these.	I have to say I am not in a position to read the mind of the SVC but this particular issue is going before the SVC next week, and of course my representatives there will advance all of the arguments that I have advanced to you this afternoon.	sent2
original_en_batch_34_item_17	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what will my representatives there advance all of the arguments that I have advanced to you this afternoon.	You, Mr Whitehead, are particularly familiar with these.	sent1
original_en_batch_34_item_17	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the arguments that I have advanced to you this afternoon	You, Mr Whitehead, are particularly familiar with these.	sent1
original_en_batch_34_item_17	Before what	Temporal.Asynchronous	SUCCESSION	Before what _ You, Mr Whitehead, are particularly familiar with these	I have to say I am not in a position to read the mind of the SVC but this particular issue is going before the SVC next week, and of course my representatives there will advance all of the arguments that I have advanced to you this afternoon.	sent2
original_en_batch_34_item_17	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that you, Mr Whitehead, are particularly familiar with these	I have to say I am not in a position to read the mind of the SVC but this particular issue is going before the SVC next week, and of course my representatives there will advance all of the arguments that I have advanced to you this afternoon.	sent2
original_en_batch_34_item_17	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that my representatives  will advance all of the arguments that I have advanced to you this afternoon.	You, Mr Whitehead, are particularly familiar with these.	sent1
original_en_batch_34_item_17	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ are you Mr Whitehead particularly familiar with these	I have to say I am not in a position to read the mind of the SVC but this particular issue is going before the SVC next week, and of course my representatives there will advance all of the arguments that I have advanced to you this afternoon.	sent2
original_en_batch_34_item_17	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that my representatives there will advance all of the arguments that I have advanced to you this afternoon	You, Mr Whitehead, are particularly familiar with these.	sent1
original_en_batch_34_item_17	In what case	Contingency.Condition	ARG1-AS-COND	In what case are You, Mr Whitehead, particularly familiar with these.	I have to say I am not in a position to read the mind of the SVC but this particular issue is going before the SVC next week, and of course my representatives there will advance all of the arguments that I have advanced to you this afternoon.	sent2
original_en_batch_34_item_18	After what	Temporal.Asynchronous	PRECEDENCE	After what did the report have to be written and evaluated and then discussed with the French authorities	This particular report came as the result of an inspection which took place in June last year.	sent2
original_en_batch_34_item_18	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did This particular report came as the result of an inspection which took place in June last year.	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did This particular report come as the result of an inspection which took place in June last year.	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of _ an inspection which took place in June last year.	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	After what	Temporal.Asynchronous	PRECEDENCE	After what _ the report had to be written and evaluated and then discussed with the French authorities	This particular report came as the result of an inspection which took place in June last year.	sent2
original_en_batch_34_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that this particular report came as the result of an inspection which took place in June last year	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that This particular report came as the result of an inspection which took place in June last year.	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of _ the inspection which took place in June last year	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did this particular report come as the result of an inspection which took place in June last year	Following on from that, the report had to be written and evaluated and then discussed with the French authorities.	sent1
original_en_batch_34_item_18	After what	Temporal.Asynchronous	PRECEDENCE	After what did the report have to be written and evaluated and then discussed with the French authorities	This particular report came as the result of an inspection which took place in June last year.	sent2
original_en_batch_34_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of _ the report discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the report had to be written and evaluated and then discussed with the French authorities.	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the report had to be discussed with the French authorities.	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the report had to be written and evaluated and then discussed with the French authoritie	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	Before what	Temporal.Asynchronous	PRECEDENCE	Before what was the report written and evaluated and then discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	After what	Temporal.Asynchronous	SUCCESSION	After what did the report had to be written and evaluated and then discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the report had to be written and evaluated and then discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the report had to be written and evaluated and then discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the report had to be written and evaluated and then discussed with the French authorities.	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
original_en_batch_34_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of _ the report had to be written and evaluated and then discussed with the French authorities	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities.	sent1
﻿original_en_batch_35_item_01	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ the trade disputes	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is it  important to get each trade dispute in proportion.	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it is important to get each trade dispute in proportion.	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it is important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ is it important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ it is important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it is important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What is the reason	Contingency.Cause	REASON	What is the reason _ it is important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what is it important to get each trade dispute in proportion.	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
﻿original_en_batch_35_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ But having said that, it is important to get each trade dispute in proportion	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent1
original_en_batch_35_item_02	Before what	Temporal.Asynchronous	SUCCESSION	Before what are the massive pressures upon Congress in an election year	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what would Every one of us want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	I say this knowing full well the massive pressures there are upon Congress in an election year.	sent1
original_en_batch_35_item_02	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that every one of us would want to welcome the small indication of progress	I say this knowing full well the massive pressures there are upon Congress in an election year.	sent1
original_en_batch_35_item_02	In what case	Contingency.Condition	ARG1-AS-COND	In what case do I say this knowing full well the massive pressures there are upon Congress in an election year	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	While what	Temporal.Synchronous	Temporal.Synchronous	While what do I say this knowing full well the massive pressures there are upon Congress in an election year	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	What is the reason	Contingency.Cause	REASON	What is the reason _ every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar	I say this knowing full well the massive pressures there are upon Congress in an election year.	sent1
original_en_batch_35_item_02	While what	Temporal.Synchronous	Temporal.Synchronous	While what do I say this knowing full well the massive pressures there are upon Congress in an election year	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	While what	Temporal.Synchronous	Temporal.Synchronous	While what do I say this knowing full well the massive pressures there are upon Congress in an election year	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner do I say this knowing full well the massive pressures there are upon Congress in an election year.	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_02	What is an example of	Expansion.Instantiation	ARG1-AS-INSTANCE	What is an example of _ I say this knowing full well the massive pressures there are upon Congress in an election year.	Every one of us would want to welcome the small indication of progress that comes after the meetings with Secretary of State Slater and Ambassador Morningstar.	sent2
original_en_batch_35_item_03	What is the result of	Contingency.Cause	RESULT	What is the result of _ the genesis of Regulation 925 of 1999	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers.	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner do I have problems with Regulation 925 of 1999	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the reason	Contingency.Cause	REASON	What is the reason _ I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the reason	Contingency.Cause	REASON	What is the reason _ I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the reason	Contingency.Cause	REASON	What is the reason _ I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the result of	Contingency.Cause	REASON	What is the result of _ It being voted through the last Parliament without any debate	Mr President, I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers.	sent2
original_en_batch_35_item_03	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the reason	Contingency.Cause	REASON	What is the reason _ that I have problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers.	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_03	What is the reason	Contingency.Cause	REASON	What is the reason _ he has problems with the genesis of Regulation 925 of 1999 to which the resolution before us refers	It was voted through the last Parliament without any debate.	sent1
original_en_batch_35_item_04	What is the reason	Contingency.Cause	REASON	What is the reason _ it was voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was It voted through the last Parliament without any debate.	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it was voted through the last Parliament without any debate.	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what was it voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	What is the reason	Contingency.Cause	RESULT	What is the reason _ it is contrary to the principle of non-discrimination	It was voted through the last Parliament without any debate.	sent2
original_en_batch_35_item_04	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ it was voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it was voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was it voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ It was voted through the last Parliament without any debate.	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_04	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ It was voted through the last Parliament without any debate	It is contrary to the principle of non- discrimination.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of suspension of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations.	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is an alternative to	Expansion.Disjunction	Expansion.Disjunction	What is an alternative to _ immediate suspension, or urgent suspension, of the hushkit regulations.	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations.	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_05	Instead of what	Expansion.Substitution	ARG2-AS-SUBST	Instead of what are There regulations, we put them in place.	Mr President, like most of the other speakers here, I see absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations.	sent2
original_en_batch_35_item_05	What is the reason	Contingency.Cause	REASON	What is the reason _ he sees absolutely no reason at all for any kind of immediate suspension, or urgent suspension, of the hushkit regulations	There are regulations, we put them in place.	sent1
original_en_batch_35_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the regulations we put in place	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are There regulations, we put them in place.	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that we put them in place.	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that there are regulations, we put them in place	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are there regulations	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the regulations, which we put in place	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that there are regulations, we put them in place	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are there regulations	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ There are regulations, we put them in place.	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_06	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ There are regulations, we put them in place	I was here at the first reading in the Parliament in Strasbourg.	sent1
original_en_batch_35_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the first reading in the Parliament in Strasbourg	There were not very many of us here, a lot fewer than there are today, when we introduced these regulations in the first instance.	sent1
