instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
wiki_541	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that many religions have rules about which meat may or may not be eaten	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_541	5e4ead217dd6be000d5a6140	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that many religions have rules about which meat may or may not be eaten	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_541	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what do many religions have rules about which meat may or may not be eaten	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_541	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment	Many religions have rules about which meat may or may not be eaten.	sent1
wiki_541	60a00380a43a4ac3e0a1c66a	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what is Meat important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment	Many religions have rules about which meat may or may not be eaten.	sent1
wiki_541	60c114f1542c86cb1e3e7c86	While what	Temporal.Synchronous	Temporal.Synchronous	While what do many religions have rules about which meat may or may not be eaten	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_541	613af86fd6b675963a3d815a	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Many religions have rules about which meat may or may not be eaten.	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_541	614f697a16e2e5759e1f4b3e	What is the reason	Contingency.Cause	RESULT	What is the reason _ Many religions have rules about which meat may or may not be eaten	Meat is important in economy and culture, even though its mass production and consumption has been determined to pose risks for human health and the environment.	sent2
wiki_542	5c33668916da980001530dab	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	5d0245966e208b0017301561	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what do Many religions have rules about which meat may or may not be eaten.	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	5e31a1526ef37a1879a94441	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that many religions have rules about which meat may or may not be eaten.	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	5e4ead217dd6be000d5a6140	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what do many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	606aad87b9f57a82dd447d6a	What is an alternative to	Expansion.Disjunction	Expansion.Disjunction	What is an alternative to the fact that many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	60a00380a43a4ac3e0a1c66a	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that Many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	60c114f1542c86cb1e3e7c86	While what	Temporal.Synchronous	Temporal.Synchronous	While what do many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	613af86fd6b675963a3d815a	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Many religions have rules about which meat may or may not be eaten.	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_542	614f697a16e2e5759e1f4b3e	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Many religions have rules about which meat may or may not be eaten	Vegetarians and vegans may abstain from eating meat because of concerns about the ethics of eating meat, environmental effects of meat production or nutritional effects of consumption.	sent1
wiki_543	5c33668916da980001530dab	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Giza Pyramid Complex	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	5e31a1526ef37a1879a94441	What is an example of	Expansion.Instantiation	ARG1-AS-INSTANCE	What is an example of _ building during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza.	sent2
wiki_543	5e4ead217dd6be000d5a6140	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	5f58c51ec2465204eab77036	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to _ The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	603c124974df2e8f9f375fa8	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ them being built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt	The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza.	sent2
wiki_543	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The Giza Pyramid Complex includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	60c114f1542c86cb1e3e7c86	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure and the Great Sphinx of Giza	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_543	613af86fd6b675963a3d815a	What is an example of	Expansion.Instantiation	ARG1-AS-INSTANCE	What is an example of _ what was built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giza.	sent2
wiki_543	614f697a16e2e5759e1f4b3e	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ The Giza Pyramid Complex, also called the Giza Necropolis, is the site on the Giza Plateau in Greater Cairo, Egypt that includes the Great Pyramid of Giza, the Pyramid of Khafre, and the Pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx of Giz	All were built during the Fourth Dynasty of the Old Kingdom of Ancient Egypt.	sent1
wiki_544	5c33668916da980001530dab	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The Great Pyramid and the Pyramid of Khafre	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	5e31a1526ef37a1879a94441	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the Great Pyramid and the Pyramid of Khafre have historically been common as emblems of Ancient Egypt in the Western imagination.	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	5e4ead217dd6be000d5a6140	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	5f58c51ec2465204eab77036	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	603c124974df2e8f9f375fa8	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The Great Pyramid and the Pyramid of Khafre	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	60c114f1542c86cb1e3e7c86	What is the reason	Contingency.Cause	REASON	What is the reason _ The Great Pyramid and the Pyramid of Khafre have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	613af86fd6b675963a3d815a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination.	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_544	614f697a16e2e5759e1f4b3e	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The Great Pyramid and the Pyramid of Khafre are the largest pyramids built in ancient Egypt, and they have historically been common as emblems of Ancient Egypt in the Western imagination	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent1
wiki_545	5c33668916da980001530dab	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the Great Pyramid	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Great Pyramid	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	5e4ead217dd6be000d5a6140	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that they were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	5f58c51ec2465204eab77036	What is the reason	Contingency.Cause	RESULT	What is the reason _ the oldest of the Ancient Wonders and the only one still in existence	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent2
wiki_545	603c124974df2e8f9f375fa8	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ is it by far the oldest of the Ancient Wonders and the only one still in existence	They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	sent2
wiki_545	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that they were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	60c114f1542c86cb1e3e7c86	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Great Pyramid	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	613af86fd6b675963a3d815a	What is the result of	Contingency.Cause	RESULT	What is the result of _ They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World.	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_545	614f697a16e2e5759e1f4b3e	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ They were popularised in Hellenistic times, when the Great Pyramid was listed by Antipater of Sidon as one of the Seven Wonders of the World	It is by far the oldest of the Ancient Wonders and the only one still in existence.	sent1
wiki_546	5c33668916da980001530dab	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ an ideology (/ˌʌɪdɪˈɒlədʒi/) as a set of beliefs or philosophies	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	5d0245966e208b0017301561	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that An ideology (/ˌʌɪdɪˈɒlədʒi/) is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which " practical elements are as prominent as theoretical ones."	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	5e31a1526ef37a1879a94441	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that An ideology is a set of beliefs or philosophies	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	5e4ead217dd6be000d5a6140	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that an ideology is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which " practical elements are as prominent as theoretical ones."	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	5f58c51ec2465204eab77036	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory	An ideology (/ˌʌɪdɪˈɒlədʒi/) is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which  practical elements are as prominent as theoretical ones.	sent2
wiki_546	603c124974df2e8f9f375fa8	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ ideology as a set of beliefs or philosophies attributed to a person or group of persons,  n which " practical elements are as prominent as theoretical ones."	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ An ideology (/ˌʌɪdɪˈɒlədʒi/) is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which " practical elements are as prominent as theoretical ones."	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	60cf55086ca6b8feb9718885	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that An ideology (/ˌʌɪdɪˈɒlədʒi/) is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which " practical elements are as prominent as theoretical ones.	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	6123cab48440a3b6bd99effc	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the definition of An ideology	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_546	614f697a16e2e5759e1f4b3e	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ An ideology (/ˌʌɪdɪˈɒlədʒi/) is a set of beliefs or philosophies attributed to a person or group of persons, especially as held for reasons that are not purely epistemic, in which " practical elements are as prominent as theoretical ones	Formerly applied primarily to economic, political, or religious theories and policies, in a tradition going back to Karl Marx and Friedrich Engels, more recent use treats the term as mainly condemnatory.	sent1
wiki_547	5c33668916da980001530dab	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ The term as conceived in 1796	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	5d0245966e208b0017301561	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the " science of ideas"to develop a rational system of ideas to oppose the irrational impulses of the mob.	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The term	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	5e4ead217dd6be000d5a6140	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that in political science, the term is used in a descriptive sense to refer to political belief systems	The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the  science of ideasto develop a rational system of ideas to oppose the irrational impulses of the mob.	sent2
wiki_547	5f58c51ec2465204eab77036	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner _ he term is used in a descriptive sense to refer to political belief systems.	The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the  science of ideasto develop a rational system of ideas to oppose the irrational impulses of the mob.	sent2
wiki_547	603c124974df2e8f9f375fa8	After what	Temporal.Asynchronous	PRECEDENCE	After what was the term used in political science in a descriptive sense to refer to political belief systems	The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the  science of ideasto develop a rational system of ideas to oppose the irrational impulses of the mob.	sent2
wiki_547	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the " science of ideas"to develop a rational system of ideas to oppose the irrational impulses of the mob	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	60cf55086ca6b8feb9718885	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the " science of ideas"to develop a rational system of ideas to oppose the irrational impulses of the mob	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	6123cab48440a3b6bd99effc	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ the term being conceived as the " science of ideas"	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_547	614f697a16e2e5759e1f4b3e	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ The term was coined by Antoine Destutt de Tracy, a French Enlightenment aristocrat and philosopher, who conceived it in 1796 as the " science of ideas"to develop a rational system of ideas to oppose the irrational impulses of the mob	In political science, the term is used in a descriptive sense to refer to political belief systems.	sent1
wiki_569	5e31a1526ef37a1879a94441	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose is oat grown for its seed.	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	5e387f2c0d70ef099d5e5a4f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the oat (_ Avena sativa _), sometimes called the common oat	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	5e56e15339d6c9000d05b14d	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the common oat	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	5ef6feae9489ba3fa26d0f67	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The oat (_ Avena sativa _), sometimes called the common oat, is a species of cereal grain grown for its seed,	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	5f58c51ec2465204eab77036	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The oat (_ Avena sativa _), sometimes called the common oat, is a species of cereal grain grown for its seed, which is known by the same name (usually in the plural, unlike other cereals and pseudocereals)	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	603c124974df2e8f9f375fa8	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the oat sometimes called the common oat	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The oat (_ Avena sativa _), sometimes called the common oat, is a species of cereal grain grown for its seed, which is known by the same name (usually in the plural, unlike other cereals and pseudocereals)	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The oat is a species of cereal grain grown for its seed, which is known by the same name	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	613af86fd6b675963a3d815a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The oat (_ Avena sativa _), sometimes called the common oat, is a species of cereal grain grown for its seed, which is known by the same name (usually in the plural, unlike other cereals and pseudocereals).	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_569	614f697a16e2e5759e1f4b3e	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The oat (_ Avena sativa _), sometimes called the common oat, is a species of cereal grain grown for its seed, which is known by the same name (usually in the plural, unlike other cereals and pseudocereals)	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent1
wiki_570	5e31a1526ef37a1879a94441	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose are oats suitable for human consumption	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	5e387f2c0d70ef099d5e5a4f	What is the reason	Contingency.Cause	REASON	What is the reason _ while oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	5e56e15339d6c9000d05b14d	What is the reason	Contingency.Cause	REASON	What is the reason _ oats being suitable for human consumption	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	5ef6feae9489ba3fa26d0f67	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that oats are suitable for human consumption as oatmeal and oat milk	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	5f58c51ec2465204eab77036	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ are oats associated with lower blood cholesterol when consumed regularly	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent2
wiki_570	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	60a00380a43a4ac3e0a1c66a	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are Oats are associated with lower blood cholesterol when consumed regularly	While oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed.	sent2
wiki_570	613af86fd6b675963a3d815a	What is the reason	Contingency.Cause	REASON	What is the reason _ one of the most common uses is as livestock feed.	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
wiki_570	614f697a16e2e5759e1f4b3e	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ oats are suitable for human consumption as oatmeal and oat milk, one of the most common uses is as livestock feed	Oats are associated with lower blood cholesterol when consumed regularly.	sent1
﻿wiki_571	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Nazi Germany, officially known as the German Reich until 1943 and Greater German Reich from 1943 to 1945, was the German state between 1933 and 1945, when Adolf Hitler and the Nazi Party controlled the country which they transformed into a dictatorship.	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
﻿wiki_571	5c33668916da980001530dab	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ when Adolf Hitler and the Nazi Party controlled the country	Under Hitler's rule, Germany quickly became a totalitarian state where nearly all aspects of life were controlled by the government.	sent1
